iteration;CORE;CPU;DRAM;DURATION;PSYS;UNCORE;EXIT_CODE;Program;TestNr;Utilities;Repetition
0;63599;99060;26306;24535;314940;4272;0;touch;1;BusyBox;cat_repeat2.csv
0;108113798;141633976;21168952;37803853;430028196;1404;0;wc;1;GNU;cat_repeat2.csv
0;1555660;2058406;320678;549104;6895551;0;0;expand;1;GNU;cat_repeat2.csv
0;292235;408141;69519;117349;1421932;0;0;ls;2;GNU;cat_repeat2.csv
0;306581613;424544079;75065115;134773174;1467679592;2747;0;cat;2;ToyBox;cat_repeat2.csv
0;70913942;109000575;33825353;26386579;341756999;4559131;0;sort;1;BusyBox;cat_repeat2.csv
0;62195;87097;14709;24578;288207;0;0;id;1;ToyBox;cat_repeat2.csv
0;11023165;14622704;2380304;4051716;45971928;0;0;comm;2;GNU;cat_repeat2.csv
0;63232;88500;14831;24679;304321;0;0;logname;1;GNU;cat_repeat2.csv
0;145752;214904;57739;55506;701719;11414;0;ls;1;BusyBox;cat_repeat2.csv
0;58533;81055;13488;23118;276977;0;0;du;1;ToyBox;cat_repeat2.csv
0;66955;92468;15381;26067;288757;0;0;base64;1;GNU;cat_repeat2.csv
0;69153;105407;26672;25838;332763;4394;0;md5sum;1;BusyBox;cat_repeat2.csv
0;62866;88501;14831;24605;290160;0;0;date;2;GNU;cat_repeat2.csv
0;423339;571166;89477;150422;1904658;0;0;cut;2;GNU;cat_repeat2.csv
0;66589;99121;26245;24646;301818;4822;0;id;1;BusyBox;cat_repeat2.csv
0;61768;88196;14709;24518;303649;0;0;basename;2;ToyBox;cat_repeat2.csv
0;65613;101379;27221;24627;314208;4639;0;true;1;BusyBox;cat_repeat2.csv
0;62072;85510;14221;24335;268737;0;0;true;2;GNU;cat_repeat2.csv
0;62073;85266;14221;24348;269347;0;0;basename;2;BusyBox;cat_repeat2.csv
0;65369;99549;26184;24594;318114;4272;0;head;2;BusyBox;cat_repeat2.csv
0;61584;87158;14770;24651;288329;0;0;mv;1;ToyBox;cat_repeat2.csv
0;65552;96924;25879;24588;314208;4394;0;mv;1;BusyBox;cat_repeat2.csv
0;65491;98572;25635;24534;303955;4455;0;ln;1;BusyBox;cat_repeat2.csv
0;61401;84106;14160;24514;276549;0;0;factor;1;ToyBox;cat_repeat2.csv
0;63355;87829;14892;24739;288085;0;0;date;1;ToyBox;cat_repeat2.csv
0;65979;102722;25024;24553;310485;4090;0;date;2;BusyBox;cat_repeat2.csv
0;61584;84412;14282;24293;281432;0;0;true;1;GNU;cat_repeat2.csv
0;20220407;30335981;7402569;7332548;92747565;1432857;0;wc;1;BusyBox;cat_repeat2.csv
0;2237177;3107414;548094;972702;10891268;0;0;cut;1;ToyBox;cat_repeat2.csv
0;63659;91186;15319;25430;319396;0;0;md5sum;1;GNU;cat_repeat2.csv
0;61889;84472;14160;24425;282287;0;0;chmod;1;ToyBox;cat_repeat2.csv
0;65552;100647;26062;24620;314941;4394;0;head;1;BusyBox;cat_repeat2.csv
0;66223;100220;26062;24999;313415;3906;0;mkdir;2;BusyBox;cat_repeat2.csv
0;61584;87524;14221;24349;274230;0;0;link;1;ToyBox;cat_repeat2.csv
0;62072;87707;14831;24604;285704;0;0;logname;2;ToyBox;cat_repeat2.csv
0;63232;87586;14954;25091;296874;0;0;mkdir;2;GNU;cat_repeat2.csv
0;577331;794310;145813;232356;2657036;0;0;chmod;2;ToyBox;cat_repeat2.csv
0;64697;100098;26062;24590;314270;4700;0;dirname;1;BusyBox;cat_repeat2.csv
0;65979;97168;24963;24580;300170;4028;0;mv;2;BusyBox;cat_repeat2.csv
0;141296;197266;35340;58318;683714;0;0;du;2;ToyBox;cat_repeat2.csv
0;109812463;148891708;25461116;44349695;501574766;1587;0;md5sum;2;ToyBox;cat_repeat2.csv
0;62622;88745;14893;24629;305542;0;0;ln;2;GNU;cat_repeat2.csv
0;63537;88806;14831;24756;310790;0;0;factor;1;GNU;cat_repeat2.csv
0;75256;99121;26673;26408;331726;4761;0;factor;1;BusyBox;cat_repeat2.csv
0;64025;88257;14831;24991;295287;0;0;mv;1;GNU;cat_repeat2.csv
0;26643548;35374544;5643051;9929969;113520523;0;0;wc;1;ToyBox;cat_repeat2.csv
0;194458;271728;44800;78135;936276;0;0;base64;1;ToyBox;cat_repeat2.csv
0;65918;100159;25818;24905;315001;4700;0;logname;1;BusyBox;cat_repeat2.csv
0;74767;116577;26550;24491;320068;4395;0;dirname;2;BusyBox;cat_repeat2.csv
0;61950;88379;14771;24274;281005;0;0;basename;1;BusyBox;cat_repeat2.csv
0;92685431;128296424;29911300;38662983;445941424;1099;0;sort;2;ToyBox;cat_repeat2.csv
0;473570;667174;118957;205686;2292780;0;0;ls;1;ToyBox;cat_repeat2.csv
0;494566;676084;110046;186051;2332758;0;0;cut;1;GNU;cat_repeat2.csv
0;65735;102173;26550;24694;318298;4883;0;id;2;BusyBox;cat_repeat2.csv
0;75256;105468;17823;29705;339964;0;0;base64;1;BusyBox;cat_repeat2.csv
0;62256;88134;14831;24604;310180;0;0;dirname;2;GNU;cat_repeat2.csv
0;62378;84717;14892;24820;285705;0;0;mkdir;1;GNU;cat_repeat2.csv
0;8497965;11322664;1788631;3184235;35799835;0;0;cat;1;BusyBox;cat_repeat2.csv
0;453673;625365;112060;175133;1984736;0;0;cat;2;GNU;cat_repeat2.csv
0;62133;83740;14343;24702;276610;0;0;logname;1;ToyBox;cat_repeat2.csv
