iteration;CORE;CPU;DRAM;DURATION;PSYS;UNCORE;EXIT_CODE;Program;TestNr;Utilities
0;20120615;29823715;7068341;7256780;91277904;1254696;0;wc;02;BusyBox
0;65490;101745;26489;24953;314086;4577;0;mv;02;ToyBox
0;236023;356200;93872;89363;1178341;17029;0;ls;02;BusyBox
0;64758;100219;26794;24810;323181;4334;1;false;02;BusyBox
0;64758;95459;25512;24799;314391;4639;0;basename;02;GNU
0;67505;109497;26978;24838;340697;4639;0;head;01;ToyBox
0;65979;100586;26123;25470;334777;5249;0;mkdir;02;ToyBox
0;70007;109619;26611;24724;312621;4150;0;chmod;01;GNU
0;66528;100769;26428;25199;337951;4333;0;factor;02;ToyBox
0;98938;145995;36926;38542;550902;7507;1;expand;02;ToyBox
0;64758;101318;26794;24682;328490;4822;0;dirname;01;ToyBox
0;65857;100402;25696;24439;312194;4028;0;touch;01;BusyBox
0;112394183;163825874;36726041;38218533;487474338;7094830;0;wc;01;GNU
0;1566708;2332758;574339;550296;7705730;113037;0;expand;01;GNU
0;305297;470519;126220;118052;1609188;23621;0;ls;02;GNU
0;316765974;497699043;129106786;135365850;1626257982;24704404;0;cat;02;ToyBox
0;71144898;108391019;33429053;26281004;339966110;4037038;0;sort;01;BusyBox
0;65552;101013;26673;24930;330627;4578;0;id;01;ToyBox
0;11520661;16986346;4014883;4063240;55810038;723875;0;comm;02;GNU
0;65064;101318;28503;24822;345336;4699;0;logname;01;GNU
0;144164;218261;57373;55414;751951;9155;0;ls;01;BusyBox
0;61097;90332;24170;23313;313720;4334;0;du;01;ToyBox
0;69458;105163;28869;26402;326476;5065;0;base64;01;GNU
0;68176;103393;27526;25884;333556;4090;0;md5sum;01;BusyBox
0;65613;95825;26855;24972;340758;5493;0;date;02;GNU
0;438232;652342;159973;151486;2109064;29175;0;cut;02;GNU
0;67199;102355;26672;24627;341125;4516;0;id;01;BusyBox
0;65735;96436;25207;24759;302367;4395;0;basename;02;ToyBox
0;64880;103332;25696;24536;312438;3784;0;true;01;BusyBox
0;64391;97229;26978;24481;320128;4516;0;true;02;GNU
0;64758;100219;26306;24460;316039;4517;0;basename;02;BusyBox
0;66162;100891;26123;24745;339537;4516;0;head;02;BusyBox
0;65369;94482;25208;24699;311828;4517;0;mv;01;ToyBox
0;64148;93933;25696;24562;310119;3357;0;mv;01;BusyBox
0;63659;98693;26428;24602;340454;4394;0;ln;01;BusyBox
0;65246;102295;27832;24770;344298;5798;0;factor;01;ToyBox
0;67321;101806;25147;24964;343261;4822;0;date;01;ToyBox
0;66894;100647;25452;24732;342529;3906;0;date;02;BusyBox
0;65612;103821;27465;24556;308044;5249;0;true;01;GNU
0;20166452;29889816;7066083;7334652;91834726;1206356;0;wc;01;BusyBox
0;2321222;3658499;967649;977115;12787198;186645;0;cut;01;ToyBox
0;68970;107238;28137;25760;335204;5798;0;md5sum;01;GNU
0;66223;96069;25757;24819;318969;5005;0;chmod;01;ToyBox
0;65674;101257;26000;24799;340148;4577;0;head;01;BusyBox
0;65308;97656;24719;24956;312622;3235;0;mkdir;02;BusyBox
0;64698;95886;27222;24611;338805;4517;0;link;01;ToyBox
0;64514;98022;26367;24998;339233;4029;0;logname;02;ToyBox
0;65674;102417;27343;25224;316405;5005;0;mkdir;02;GNU
0;606505;929014;250426;233050;2929803;43457;0;chmod;02;ToyBox
0;65247;95093;24963;24659;346069;4578;0;dirname;01;BusyBox
0;63843;97900;25451;24776;314880;3235;0;mv;02;BusyBox
0;164733;247313;59997;58786;822752;11108;0;du;02;ToyBox
0;114516430;174514262;43745371;44313490;562363123;8290872;0;md5sum;02;ToyBox
0;72693;111694;26733;25139;354308;5127;0;ln;02;GNU
0;65735;101013;26429;24924;343627;4639;0;factor;01;GNU
0;65064;96008;25207;24841;339538;4822;0;factor;01;BusyBox
0;66345;101196;27771;25164;327147;4334;0;mv;01;GNU
0;27841604;41015764;9573889;10041321;125425399;1576351;0;wc;01;ToyBox
0;201903;308776;80200;78942;973386;12878;0;base64;01;ToyBox
0;65491;100402;26306;24795;338622;4577;0;logname;01;BusyBox
0;65246;96008;24841;24521;341308;4029;0;dirname;02;BusyBox
0;65185;96801;25208;24705;314574;4944;0;basename;01;BusyBox
0;97657343;153256565;47902587;38902954;493250812;7104718;0;sort;02;ToyBox
0;488646;773374;206787;206351;2702081;35889;0;ls;01;ToyBox
0;520751;779600;197997;187816;2460442;39062;0;cut;01;GNU
0;64880;100342;26734;24611;341186;4516;0;id;02;BusyBox
0;80322;120849;32471;30158;374084;4456;0;base64;01;BusyBox
0;64026;96008;24963;24838;346068;4821;0;dirname;02;GNU
0;66284;100403;26672;25197;314392;4455;0;mkdir;01;GNU
0;8711526;12956266;3083366;3140069;39570456;571410;0;cat;01;BusyBox
0;473205;715331;187316;176617;2219904;30029;0;cat;02;GNU
0;66468;100585;26672;25397;317748;4272;0;logname;01;ToyBox
0;64819;100342;26672;24687;340698;4639;0;link;01;BusyBox
0;42143508;69580938;20337656;20295388;243831346;3678030;0;md5sum;02;GNU
0;65673;101196;26673;24628;343688;5127;0;ln;01;GNU
0;66345;102417;28076;24870;344359;5188;0;head;02;GNU
0;65674;100769;26917;24842;340637;4883;0;date;02;ToyBox
0;85327;136108;38025;31470;390074;4944;0;base64;02;GNU
0;64759;100952;27465;24623;333617;4639;0;echo;01;GNU
0;99601369;156363247;49203792;39532923;501973507;7231732;0;sort;01;ToyBox
0;22923159;35849029;10941806;7787284;110858115;1497921;0;cp;01;BusyBox
0;64880;101563;27710;24599;333678;5432;1;false;01;GNU
0;4800341;7727520;3014641;1747479;23613709;326843;0;cksum;01;GNU
0;69614018;106191379;32531410;25554425;332040531;4274769;0;sort;02;BusyBox
0;62072;92346;23498;23226;315185;2381;0;du;01;BusyBox
0;61767;94299;25329;23254;315856;2930;0;du;01;GNU
0;73791;108642;27282;25209;352111;4150;0;date;01;GNU
0;69885;97656;27283;25756;375365;7507;0;ln;02;ToyBox
0;29047411;42958264;9832861;10550458;131940763;1901424;0;comm;01;BusyBox
0;1424434;2076715;473388;478180;6454024;88257;0;cut;01;BusyBox
0;213134;315490;75135;74125;940000;13001;0;base64;02;ToyBox
